Graph,Number of Nodes,Edge Percentage,Number of Edges,k,kn,Iterations,Iterations Percentage,Repetitions,Total Time,Average Repetition Time,Success Count,Success Probability,Success,Min Success Iteration,Max Success Iteration,Average Success Iteration,Average Iterations,Vertices
Grafo15.txt,120,33.33333333333333,2380,0.5,60,7500,7.762777080701115e-32,10,1.8998147000056633,0.18998147000056634,0,0.0,False,,,,7500.0,
Grafo15.txt,120,33.33333333333333,2380,0.5,60,10000,1.0350369440934822e-31,10,2.513041100002738,0.2513041100002738,0,0.0,False,,,,10000.0,
Grafo15.txt,120,33.33333333333333,2380,0.5,60,12500,1.2937961801168527e-31,10,3.1116456000017934,0.31116456000017934,0,0.0,False,,,,12500.0,
Grafo15.txt,120,33.33333333333333,2380,0.5,60,15000,1.552555416140223e-31,10,3.8026275000011083,0.38026275000011084,0,0.0,False,,,,15000.0,
Grafo15.txt,120,33.33333333333333,2380,0.5,60,17500,1.8113146521635936e-31,10,4.410666100000526,0.4410666100000526,0,0.0,False,,,,17500.0,
Grafo15.txt,120,33.33333333333333,2380,0.5,60,20000,2.0700738881869643e-31,10,5.132850400008465,0.5132850400008465,0,0.0,False,,,,20000.0,
Grafo15.txt,120,33.33333333333333,2380,0.75,90,50,2.9455881367141878e-27,10,0.1926158999922336,0.01926158999922336,0,0.0,False,,,,50.0,
Grafo15.txt,120,33.33333333333333,2380,0.75,90,100,5.8911762734283756e-27,10,0.21088129999407101,0.021088129999407103,0,0.0,False,,,,100.0,
Grafo15.txt,120,33.33333333333333,2380,0.75,90,500,2.945588136714188e-26,10,0.3426967999985209,0.03426967999985209,0,0.0,False,,,,500.0,
Grafo15.txt,120,33.33333333333333,2380,0.75,90,1000,5.891176273428376e-26,10,0.5209576999950514,0.05209576999950514,0,0.0,False,,,,1000.0,
Grafo15.txt,120,33.33333333333333,2380,0.75,90,2500,1.472794068357094e-25,10,1.0471820999919146,0.10471820999919146,0,0.0,False,,,,2500.0,
Grafo15.txt,120,33.33333333333333,2380,0.75,90,5000,2.945588136714188e-25,10,2.02289849999579,0.20228984999957902,0,0.0,False,,,,5000.0,
Grafo15.txt,120,33.33333333333333,2380,0.75,90,7500,4.418382205071282e-25,10,2.89737679999962,0.289737679999962,0,0.0,False,,,,7500.0,
Grafo15.txt,120,33.33333333333333,2380,0.75,90,10000,5.891176273428376e-25,10,3.937230299994553,0.3937230299994553,0,0.0,False,,,,10000.0,
Grafo15.txt,120,33.33333333333333,2380,0.75,90,12500,7.36397034178547e-25,10,4.890481699996599,0.4890481699996599,0,0.0,False,,,,12500.0,
Grafo15.txt,120,33.33333333333333,2380,0.75,90,15000,8.836764410142565e-25,10,5.842199399998208,0.5842199399998208,0,0.0,False,,,,15000.0,
Grafo15.txt,120,33.33333333333333,2380,0.75,90,17500,1.0309558478499657e-24,10,6.843784900000173,0.6843784900000174,0,0.0,False,,,,17500.0,
Grafo15.txt,120,33.33333333333333,2380,0.75,90,20000,1.1782352546856752e-24,10,7.836398199990072,0.7836398199990071,0,0.0,False,,,,20000.0,
Grafo16.txt,125,33.329032258064515,2583,0.125,15,50,5.515836730361829e-18,10,0.06550350000179606,0.006550350000179605,0,0.0,False,,,,50.0,
Grafo16.txt,125,33.329032258064515,2583,0.125,15,100,1.1031673460723658e-17,10,0.0710473000035563,0.0071047300003556305,0,0.0,False,,,,100.0,
Grafo16.txt,125,33.329032258064515,2583,0.125,15,500,5.515836730361829e-17,10,0.11076690000481904,0.011076690000481903,0,0.0,False,,,,500.0,
Grafo16.txt,125,33.329032258064515,2583,0.125,15,1000,1.1031673460723658e-16,10,0.15866330000426387,0.015866330000426386,0,0.0,False,,,,1000.0,
Grafo16.txt,125,33.329032258064515,2583,0.125,15,2500,2.7579183651809148e-16,10,0.29484190000221133,0.029484190000221133,0,0.0,False,,,,2500.0,
Grafo16.txt,125,33.329032258064515,2583,0.125,15,5000,5.5158367303618295e-16,10,0.5612617999940994,0.05612617999940994,0,0.0,False,,,,5000.0,
Grafo16.txt,125,33.329032258064515,2583,0.125,15,7500,8.273755095542743e-16,10,0.7965819999990345,0.07965819999990345,0,0.0,False,,,,7500.0,
Grafo16.txt,125,33.329032258064515,2583,0.125,15,10000,1.1031673460723659e-15,10,1.0506576000043424,0.10506576000043424,0,0.0,False,,,,10000.0,
Grafo16.txt,125,33.329032258064515,2583,0.125,15,12500,1.3789591825904573e-15,10,1.2870145999986562,0.12870145999986563,0,0.0,False,,,,12500.0,
Grafo16.txt,125,33.329032258064515,2583,0.125,15,15000,1.6547510191085487e-15,10,1.6016938999964623,0.16016938999964622,0,0.0,False,,,,15000.0,
Grafo16.txt,125,33.329032258064515,2583,0.125,15,17500,1.9305428556266402e-15,10,1.8358121999954164,0.18358121999954163,0,0.0,False,,,,17500.0,
Grafo16.txt,125,33.329032258064515,2583,0.125,15,20000,2.2063346921447318e-15,10,2.184343599998101,0.21843435999981012,0,0.0,False,,,,20000.0,
Grafo16.txt,125,33.329032258064515,2583,0.25,31,50,2.3746069092357906e-28,10,0.11833239999759826,0.011833239999759826,0,0.0,False,,,,50.0,
Grafo16.txt,125,33.329032258064515,2583,0.25,31,100,4.749213818471581e-28,10,0.12488170000142418,0.012488170000142417,0,0.0,False,,,,100.0,
Grafo16.txt,125,33.329032258064515,2583,0.25,31,500,2.3746069092357908e-27,10,0.1771710000029998,0.01771710000029998,0,0.0,False,,,,500.0,
Grafo16.txt,125,33.329032258064515,2583,0.25,31,1000,4.7492138184715815e-27,10,0.24880440000197268,0.02488044000019727,0,0.0,False,,,,1000.0,
Grafo16.txt,125,33.329032258064515,2583,0.25,31,2500,1.1873034546178953e-26,10,0.4620517000075779,0.046205170000757786,0,0.0,False,,,,2500.0,
Grafo16.txt,125,33.329032258064515,2583,0.25,31,5000,2.3746069092357907e-26,10,0.9143341999988479,0.09143341999988479,0,0.0,False,,,,5000.0,
Grafo16.txt,125,33.329032258064515,2583,0.25,31,7500,3.5619103638536863e-26,10,1.2962560000050871,0.1296256000005087,0,0.0,False,,,,7500.0,
Grafo16.txt,125,33.329032258064515,2583,0.25,31,10000,4.7492138184715814e-26,10,1.7819946000017808,0.17819946000017808,0,0.0,False,,,,10000.0,
Grafo16.txt,125,33.329032258064515,2583,0.25,31,12500,5.936517273089476e-26,10,2.179298999999446,0.2179298999999446,0,0.0,False,,,,12500.0,
Grafo16.txt,125,33.329032258064515,2583,0.25,31,15000,7.123820727707373e-26,10,2.600404399996478,0.26004043999964777,0,0.0,False,,,,15000.0,
Grafo16.txt,125,33.329032258064515,2583,0.25,31,17500,8.311124182325268e-26,10,3.009797000002436,0.3009797000002436,0,0.0,False,,,,17500.0,
Grafo16.txt,125,33.329032258064515,2583,0.25,31,20000,9.498427636943163e-26,10,3.4868532000036794,0.34868532000036795,0,0.0,False,,,,20000.0,
Grafo16.txt,125,33.329032258064515,2583,0.5,62,50,1.657018830352601e-35,10,0.16677409999465453,0.016677409999465452,0,0.0,False,,,,50.0,
Grafo16.txt,125,33.329032258064515,2583,0.5,62,100,3.314037660705202e-35,10,0.17823449999923469,0.01782344999992347,0,0.0,False,,,,100.0,
Grafo16.txt,125,33.329032258064515,2583,0.5,62,500,1.657018830352601e-34,10,0.2649710999939998,0.02649710999939998,0,0.0,False,,,,500.0,
Grafo16.txt,125,33.329032258064515,2583,0.5,62,1000,3.314037660705202e-34,10,0.38717629999518977,0.03871762999951898,0,0.0,False,,,,1000.0,
Grafo16.txt,125,33.329032258064515,2583,0.5,62,2500,8.285094151763005e-34,10,0.7652158000018972,0.07652158000018972,0,0.0,False,,,,2500.0,
Grafo16.txt,125,33.329032258064515,2583,0.5,62,5000,1.657018830352601e-33,10,1.4127355000018724,0.14127355000018724,0,0.0,False,,,,5000.0,
Grafo16.txt,125,33.329032258064515,2583,0.5,62,7500,2.4855282455289015e-33,10,2.0535385999974096,0.20535385999974096,0,0.0,False,,,,7500.0,
Grafo16.txt,125,33.329032258064515,2583,0.5,62,10000,3.314037660705202e-33,10,2.807502300001943,0.2807502300001943,0,0.0,False,,,,10000.0,
Grafo16.txt,125,33.329032258064515,2583,0.5,62,12500,4.1425470758815025e-33,10,3.4582873999970616,0.34582873999970615,0,0.0,False,,,,12500.0,
Grafo16.txt,125,33.329032258064515,2583,0.5,62,15000,4.971056491057803e-33,10,4.144015899997612,0.4144015899997612,0,0.0,False,,,,15000.0,
Grafo16.txt,125,33.329032258064515,2583,0.5,62,17500,5.7995659062341035e-33,10,4.7754903999957605,0.47754903999957604,0,0.0,False,,,,17500.0,
Grafo16.txt,125,33.329032258064515,2583,0.5,62,20000,6.628075321410404e-33,10,5.382779499996104,0.5382779499996104,0,0.0,False,,,,20000.0,
Grafo16.txt,125,33.329032258064515,2583,0.75,93,50,8.083768201653756e-29,10,0.1905146999997669,0.01905146999997669,0,0.0,False,,,,50.0,
Grafo16.txt,125,33.329032258064515,2583,0.75,93,100,1.6167536403307512e-28,10,0.2073162000051525,0.02073162000051525,0,0.0,False,,,,100.0,
Grafo16.txt,125,33.329032258064515,2583,0.75,93,500,8.083768201653756e-28,10,0.3367169000048307,0.03367169000048307,0,0.0,False,,,,500.0,
Grafo16.txt,125,33.329032258064515,2583,0.75,93,1000,1.616753640330751e-27,10,0.5138536999984353,0.051385369999843535,0,0.0,False,,,,1000.0,
Grafo16.txt,125,33.329032258064515,2583,0.75,93,2500,4.0418841008268776e-27,10,1.0380176000035135,0.10380176000035135,0,0.0,False,,,,2500.0,
Grafo16.txt,125,33.329032258064515,2583,0.75,93,5000,8.083768201653755e-27,10,2.043365800000174,0.20433658000001742,0,0.0,False,,,,5000.0,
Grafo16.txt,125,33.329032258064515,2583,0.75,93,7500,1.2125652302480633e-26,10,2.992776999999478,0.2992776999999478,0,0.0,False,,,,7500.0,
Grafo16.txt,125,33.329032258064515,2583,0.75,93,10000,1.616753640330751e-26,10,3.9659450000035577,0.3965945000003558,0,0.0,False,,,,10000.0,
Grafo16.txt,125,33.329032258064515,2583,0.75,93,12500,2.020942050413439e-26,10,4.939173600003414,0.4939173600003414,0,0.0,False,,,,12500.0,
Grafo16.txt,125,33.329032258064515,2583,0.75,93,15000,2.4251304604961266e-26,10,5.860392400001729,0.5860392400001728,0,0.0,False,,,,15000.0,
Grafo16.txt,125,33.329032258064515,2583,0.75,93,17500,2.8293188705788145e-26,10,6.859617200003413,0.6859617200003413,0,0.0,False,,,,17500.0,
Grafo16.txt,125,33.329032258064515,2583,0.75,93,20000,3.233507280661502e-26,10,7.9290040000014415,0.7929004000001442,0,0.0,False,,,,20000.0,
Grafo17.txt,130,24.99701848539058,2096,0.125,16,50,4.1147019567489127e-19,10,0.06397410000499804,0.006397410000499803,0,0.0,False,,,,50.0,
Grafo17.txt,130,24.99701848539058,2096,0.125,16,100,8.229403913497825e-19,10,0.06966040000042995,0.006966040000042995,0,0.0,False,,,,100.0,
Grafo17.txt,130,24.99701848539058,2096,0.125,16,500,4.114701956748913e-18,10,0.11023610000120243,0.011023610000120244,0,0.0,False,,,,500.0,
Grafo17.txt,130,24.99701848539058,2096,0.125,16,1000,8.229403913497826e-18,10,0.1610658999925363,0.01610658999925363,0,0.0,False,,,,1000.0,
Grafo17.txt,130,24.99701848539058,2096,0.125,16,2500,2.0573509783744562e-17,10,0.31226840000090306,0.031226840000090305,0,0.0,False,,,,2500.0,
Grafo17.txt,130,24.99701848539058,2096,0.125,16,5000,4.1147019567489125e-17,10,0.5757579999990412,0.05757579999990412,0,0.0,False,,,,5000.0,
Grafo17.txt,130,24.99701848539058,2096,0.125,16,7500,6.172052935123369e-17,10,0.8395163999921351,0.08395163999921351,0,0.0,False,,,,7500.0,
Grafo17.txt,130,24.99701848539058,2096,0.125,16,10000,8.229403913497825e-17,10,1.1986108999917633,0.11986108999917633,0,0.0,False,,,,10000.0,
Grafo17.txt,130,24.99701848539058,2096,0.125,16,12500,1.0286754891872282e-16,10,1.4739589000018896,0.14739589000018896,0,0.0,False,,,,12500.0,
Grafo17.txt,130,24.99701848539058,2096,0.125,16,15000,1.2344105870246738e-16,10,1.8255127999946126,0.18255127999946125,0,0.0,False,,,,15000.0,
Grafo17.txt,130,24.99701848539058,2096,0.125,16,17500,1.4401456848621195e-16,10,2.093467899998359,0.20934678999983589,0,0.0,False,,,,17500.0,
Grafo17.txt,130,24.99701848539058,2096,0.125,16,20000,1.645880782699565e-16,10,2.364010099998268,0.23640100999982677,0,0.0,False,,,,20000.0,
Grafo17.txt,130,24.99701848539058,2096,0.25,32,50,1.9178606802267477e-29,10,0.13631969999914872,0.013631969999914872,0,0.0,False,,,,50.0,
Grafo17.txt,130,24.99701848539058,2096,0.25,32,100,3.8357213604534954e-29,10,0.14342180001040106,0.014342180001040105,0,0.0,False,,,,100.0,
Grafo17.txt,130,24.99701848539058,2096,0.25,32,500,1.9178606802267475e-28,10,0.19942930000615888,0.019942930000615887,0,0.0,False,,,,500.0,
Grafo17.txt,130,24.99701848539058,2096,0.25,32,1000,3.835721360453495e-28,10,0.2745803000034357,0.02745803000034357,0,0.0,False,,,,1000.0,
Grafo17.txt,130,24.99701848539058,2096,0.25,32,2500,9.589303401133739e-28,10,0.4944405000023835,0.04944405000023835,0,0.0,False,,,,2500.0,
Grafo17.txt,130,24.99701848539058,2096,0.25,32,5000,1.9178606802267478e-27,10,0.9723673000080453,0.09723673000080453,0,0.0,False,,,,5000.0,
Grafo17.txt,130,24.99701848539058,2096,0.25,32,7500,2.8767910203401215e-27,10,1.3670678000016778,0.13670678000016778,0,0.0,False,,,,7500.0,
Grafo17.txt,130,24.99701848539058,2096,0.25,32,10000,3.8357213604534955e-27,10,1.7800955999955477,0.17800955999955476,0,0.0,False,,,,10000.0,
Grafo17.txt,130,24.99701848539058,2096,0.25,32,12500,4.794651700566869e-27,10,2.1978073000063887,0.21978073000063886,0,0.0,False,,,,12500.0,
Grafo17.txt,130,24.99701848539058,2096,0.25,32,15000,5.753582040680243e-27,10,2.606765100008488,0.2606765100008488,0,0.0,False,,,,15000.0,
Grafo17.txt,130,24.99701848539058,2096,0.25,32,17500,6.712512380793617e-27,10,3.0291947000041546,0.30291947000041547,0,0.0,False,,,,17500.0,
Grafo17.txt,130,24.99701848539058,2096,0.25,32,20000,7.671442720906991e-27,10,3.534683400004724,0.3534683400004724,0,0.0,False,,,,20000.0,
Grafo17.txt,130,24.99701848539058,2096,0.5,65,50,5.259413976581533e-37,10,0.15068369999789866,0.015068369999789865,0,0.0,False,,,,50.0,
Grafo17.txt,130,24.99701848539058,2096,0.5,65,100,1.0518827953163065e-36,10,0.16242189999320544,0.016242189999320544,0,0.0,False,,,,100.0,
Grafo17.txt,130,24.99701848539058,2096,0.5,65,500,5.259413976581533e-36,10,0.2576182999946468,0.02576182999946468,0,0.0,False,,,,500.0,
Grafo17.txt,130,24.99701848539058,2096,0.5,65,1000,1.0518827953163066e-35,10,0.3882569999950647,0.03882569999950647,0,0.0,False,,,,1000.0,
Grafo17.txt,130,24.99701848539058,2096,0.5,65,2500,2.6297069882907664e-35,10,0.7890988999934052,0.07890988999934052,0,0.0,False,,,,2500.0,
Grafo17.txt,130,24.99701848539058,2096,0.5,65,5000,5.259413976581533e-35,10,1.4804266999890388,0.14804266999890386,0,0.0,False,,,,5000.0,
Grafo17.txt,130,24.99701848539058,2096,0.5,65,7500,7.889120964872299e-35,10,2.128043599990633,0.2128043599990633,0,0.0,False,,,,7500.0,
Grafo17.txt,130,24.99701848539058,2096,0.5,65,10000,1.0518827953163066e-34,10,2.8731231999918236,0.2873123199991824,0,0.0,False,,,,10000.0,
Grafo17.txt,130,24.99701848539058,2096,0.5,65,12500,1.3148534941453832e-34,10,3.538752000000386,0.3538752000000386,0,0.0,False,,,,12500.0,
Grafo17.txt,130,24.99701848539058,2096,0.5,65,15000,1.5778241929744597e-34,10,4.29537010000422,0.429537010000422,0,0.0,False,,,,15000.0,
Grafo17.txt,130,24.99701848539058,2096,0.5,65,17500,1.8407948918035365e-34,10,4.9647231999915675,0.49647231999915675,0,0.0,False,,,,17500.0,
Grafo17.txt,130,24.99701848539058,2096,0.5,65,20000,2.103765590632613e-34,10,5.636038799995731,0.5636038799995731,0,0.0,False,,,,20000.0,
Grafo17.txt,130,24.99701848539058,2096,0.75,97,50,6.458102290559456e-30,10,0.19978809999884106,0.019978809999884106,0,0.0,False,,,,50.0,
Grafo17.txt,130,24.99701848539058,2096,0.75,97,100,1.2916204581118912e-29,10,0.21785250000175438,0.02178525000017544,0,0.0,False,,,,100.0,
Grafo17.txt,130,24.99701848539058,2096,0.75,97,500,6.458102290559457e-29,10,0.36354900000515045,0.03635490000051504,0,0.0,False,,,,500.0,
Grafo17.txt,130,24.99701848539058,2096,0.75,97,1000,1.2916204581118914e-28,10,0.5649265999963973,0.056492659999639726,0,0.0,False,,,,1000.0,
Grafo17.txt,130,24.99701848539058,2096,0.75,97,2500,3.2290511452797283e-28,10,1.167672700001276,0.11676727000012761,0,0.0,False,,,,2500.0,
Grafo17.txt,130,24.99701848539058,2096,0.75,97,5000,6.458102290559457e-28,10,2.350013699997362,0.2350013699997362,0,0.0,False,,,,5000.0,
Grafo17.txt,130,24.99701848539058,2096,0.75,97,7500,9.687153435839184e-28,10,3.3662703999980295,0.3366270399998029,0,0.0,False,,,,7500.0,
Grafo17.txt,130,24.99701848539058,2096,0.75,97,10000,1.2916204581118913e-27,10,4.423102400000062,0.4423102400000062,0,0.0,False,,,,10000.0,
