Graph,Number of Nodes,Edge Percentage,Number of Edges,k,kn,Iterations,Iterations Percentage,Repetitions,Total Time,Average Repetition Time,Success Count,Success Probability,Success,Min Success Iteration,Max Success Iteration,Average Success Iteration,Average Iterations,Vertices
Grafo1.txt,50,15.26530612244898,187,0.25,12,100,8.237255963579949e-10,10,0.017340900001727277,0.0017340900001727277,0,0.0,False,,,,100.0,
Grafo1.txt,50,15.26530612244898,187,0.25,12,500,4.118627981789974e-09,10,0.0479146000034234,0.00479146000034234,0,0.0,False,,,,500.0,
Grafo1.txt,50,15.26530612244898,187,0.25,12,1000,8.237255963579947e-09,10,0.08430310000403551,0.008430310000403552,2,0.2,True,675.0,872.0,773.5,954.7,"[19, 42, 45, 40, 38, 46, 15, 49, 12, 16, 48, 37]"
Grafo1.txt,50,15.26530612244898,187,0.25,12,2500,2.059313990894987e-08,10,0.18193239999891375,0.018193239999891374,2,0.2,True,675.0,872.0,773.5,2154.7,"[19, 42, 45, 40, 38, 46, 15, 49, 12, 16, 48, 37]"
Grafo1.txt,50,15.26530612244898,187,0.25,12,5000,4.118627981789974e-08,10,0.2941586000051757,0.029415860000517567,6,0.6,True,675.0,4134.0,2539.0,3523.4,"[19, 42, 45, 40, 38, 46, 15, 49, 12, 16, 48, 37]"
Grafo1.txt,50,15.26530612244898,187,0.25,12,7500,6.177941972684961e-08,10,0.3431578999989142,0.03431578999989142,9,0.9,True,675.0,7377.0,3754.3333333333335,4128.9,"[19, 42, 45, 40, 38, 46, 15, 49, 12, 16, 48, 37]"
Grafo1.txt,50,15.26530612244898,187,0.25,12,10000,8.237255963579948e-08,10,0.36387180000019725,0.036387180000019725,9,0.9,True,675.0,7377.0,3754.3333333333335,4378.9,"[19, 42, 45, 40, 38, 46, 15, 49, 12, 16, 48, 37]"
Grafo1.txt,50,15.26530612244898,187,0.25,12,12500,1.0296569954474935e-07,10,0.37796609999713837,0.037796609999713834,10,1.0,True,675.0,11393.0,4518.2,4518.2,"[19, 42, 45, 40, 38, 46, 15, 49, 12, 16, 48, 37]"
Grafo1.txt,50,15.26530612244898,187,0.25,12,15000,1.2355883945369922e-07,10,0.37796979999984615,0.03779697999998462,10,1.0,True,675.0,11393.0,4518.2,4518.2,"[19, 42, 45, 40, 38, 46, 15, 49, 12, 16, 48, 37]"
Grafo1.txt,50,15.26530612244898,187,0.25,12,17500,1.441519793626491e-07,10,0.37797349999891594,0.037797349999891594,10,1.0,True,675.0,11393.0,4518.2,4518.2,"[19, 42, 45, 40, 38, 46, 15, 49, 12, 16, 48, 37]"
Grafo1.txt,50,15.26530612244898,187,0.25,12,20000,1.6474511927159896e-07,10,0.37797750000390806,0.0377977500003908,10,1.0,True,675.0,11393.0,4518.2,4518.2,"[19, 42, 45, 40, 38, 46, 15, 49, 12, 16, 48, 37]"
Grafo1.txt,50,15.26530612244898,187,0.5,25,50,3.9553643012243086e-13,10,0.11218729999745847,0.011218729999745847,0,0.0,False,,,,50.0,
Grafo1.txt,50,15.26530612244898,187,0.5,25,100,7.910728602448617e-13,10,0.12046480000208248,0.012046480000208248,0,0.0,False,,,,100.0,
Grafo1.txt,50,15.26530612244898,187,0.5,25,500,3.955364301224308e-12,10,0.18071039999995264,0.018071039999995264,0,0.0,False,,,,500.0,
Grafo1.txt,50,15.26530612244898,187,0.5,25,1000,7.910728602448617e-12,10,0.2506589999939024,0.02506589999939024,0,0.0,False,,,,1000.0,
Grafo1.txt,50,15.26530612244898,187,0.5,25,2500,1.9776821506121543e-11,10,0.45512850000159233,0.045512850000159234,0,0.0,False,,,,2500.0,
Grafo1.txt,50,15.26530612244898,187,0.5,25,5000,3.9553643012243085e-11,10,0.8941880000093079,0.08941880000093079,0,0.0,False,,,,5000.0,
Grafo1.txt,50,15.26530612244898,187,0.5,25,7500,5.933046451836462e-11,10,1.251555200004077,0.1251555200004077,0,0.0,False,,,,7500.0,
Grafo1.txt,50,15.26530612244898,187,0.5,25,10000,7.910728602448617e-11,10,1.7107030999941344,0.17107030999941344,0,0.0,False,,,,10000.0,
Grafo1.txt,50,15.26530612244898,187,0.5,25,12500,9.888410753060771e-11,10,2.079337699997268,0.2079337699997268,0,0.0,False,,,,12500.0,
Grafo1.txt,50,15.26530612244898,187,0.5,25,15000,1.1866092903672924e-10,10,2.436245599994436,0.2436245599994436,0,0.0,False,,,,15000.0,
Grafo1.txt,50,15.26530612244898,187,0.5,25,17500,1.384377505428508e-10,10,2.802897599998687,0.2802897599998687,0,0.0,False,,,,17500.0,
Grafo1.txt,50,15.26530612244898,187,0.5,25,20000,1.5821457204897234e-10,10,3.2737032000040927,0.3273703200004093,0,0.0,False,,,,20000.0,
Grafo1.txt,50,15.26530612244898,187,0.75,37,50,1.409004309559728e-10,10,0.10944219999510096,0.010944219999510096,0,0.0,False,,,,50.0,
Grafo1.txt,50,15.26530612244898,187,0.75,37,100,2.818008619119456e-10,10,0.11913979999371804,0.011913979999371804,0,0.0,False,,,,100.0,
Grafo1.txt,50,15.26530612244898,187,0.75,37,500,1.409004309559728e-09,10,0.19252939998841612,0.01925293999884161,0,0.0,False,,,,500.0,
Grafo1.txt,50,15.26530612244898,187,0.75,37,1000,2.818008619119456e-09,10,0.27574829999139183,0.027574829999139183,0,0.0,False,,,,1000.0,
Grafo1.txt,50,15.26530612244898,187,0.75,37,2500,7.04502154779864e-09,10,0.5200790999988385,0.05200790999988385,0,0.0,False,,,,2500.0,
Grafo1.txt,50,15.26530612244898,187,0.75,37,5000,1.409004309559728e-08,10,0.9438561999959347,0.09438561999959347,0,0.0,False,,,,5000.0,
Grafo1.txt,50,15.26530612244898,187,0.75,37,7500,2.113506464339592e-08,10,1.3681133999998565,0.13681133999998565,0,0.0,False,,,,7500.0,
Grafo1.txt,50,15.26530612244898,187,0.75,37,10000,2.818008619119456e-08,10,1.8968610999945668,0.18968610999945668,0,0.0,False,,,,10000.0,
Grafo1.txt,50,15.26530612244898,187,0.75,37,12500,3.52251077389932e-08,10,2.337080599994806,0.2337080599994806,0,0.0,False,,,,12500.0,
Grafo1.txt,50,15.26530612244898,187,0.75,37,15000,4.227012928679184e-08,10,2.874028099991847,0.28740280999918466,0,0.0,False,,,,15000.0,
Grafo1.txt,50,15.26530612244898,187,0.75,37,17500,4.931515083459048e-08,10,3.3312594999915746,0.33312594999915746,0,0.0,False,,,,17500.0,
Grafo1.txt,50,15.26530612244898,187,0.75,37,20000,5.636017238238912e-08,10,3.7783455999924627,0.37783455999924626,0,0.0,False,,,,20000.0,
Grafo2.txt,55,16.430976430976433,244,0.125,6,50,1.7247520022214806e-06,10,0.0008813000022200868,8.813000022200868e-05,10,1.0,True,5.0,20.0,13.3,13.3,"[20, 47, 38, 53, 24, 18]"
Grafo2.txt,55,16.430976430976433,244,0.125,6,100,3.4495040044429613e-06,10,0.0008847000026435126,8.847000026435126e-05,10,1.0,True,5.0,20.0,13.3,13.3,"[20, 47, 38, 53, 24, 18]"
Grafo2.txt,55,16.430976430976433,244,0.125,6,500,1.7247520022214806e-05,10,0.0008874999984982423,8.874999984982423e-05,10,1.0,True,5.0,20.0,13.3,13.3,"[20, 47, 38, 53, 24, 18]"
Grafo2.txt,55,16.430976430976433,244,0.125,6,1000,3.449504004442961e-05,10,0.0008905000031518284,8.905000031518284e-05,10,1.0,True,5.0,20.0,13.3,13.3,"[20, 47, 38, 53, 24, 18]"
Grafo2.txt,55,16.430976430976433,244,0.125,6,2500,8.623760011107403e-05,10,0.0008932000018830877,8.932000018830877e-05,10,1.0,True,5.0,20.0,13.3,13.3,"[20, 47, 38, 53, 24, 18]"
Grafo2.txt,55,16.430976430976433,244,0.125,6,5000,0.00017247520022214806,10,0.0008960000013757963,8.960000013757963e-05,10,1.0,True,5.0,20.0,13.3,13.3,"[20, 47, 38, 53, 24, 18]"
Grafo2.txt,55,16.430976430976433,244,0.125,6,7500,0.0002587128003332221,10,0.0008985999957076274,8.985999957076274e-05,10,1.0,True,5.0,20.0,13.3,13.3,"[20, 47, 38, 53, 24, 18]"
Grafo2.txt,55,16.430976430976433,244,0.125,6,10000,0.0003449504004442961,10,0.0009012999980768654,9.012999980768654e-05,10,1.0,True,5.0,20.0,13.3,13.3,"[20, 47, 38, 53, 24, 18]"
Grafo2.txt,55,16.430976430976433,244,0.125,6,12500,0.00043118800055537014,10,0.0009037999989232048,9.037999989232048e-05,10,1.0,True,5.0,20.0,13.3,13.3,"[20, 47, 38, 53, 24, 18]"
Grafo2.txt,55,16.430976430976433,244,0.125,6,15000,0.0005174256006664442,10,0.0009064000005309936,9.064000005309936e-05,10,1.0,True,5.0,20.0,13.3,13.3,"[20, 47, 38, 53, 24, 18]"
Grafo2.txt,55,16.430976430976433,244,0.125,6,17500,0.0006036632007775183,10,0.0009089000050153118,9.089000050153118e-05,10,1.0,True,5.0,20.0,13.3,13.3,"[20, 47, 38, 53, 24, 18]"
Grafo2.txt,55,16.430976430976433,244,0.125,6,20000,0.0006899008008885922,10,0.0009119999995164108,9.119999995164108e-05,10,1.0,True,5.0,20.0,13.3,13.3,"[20, 47, 38, 53, 24, 18]"
Grafo2.txt,55,16.430976430976433,244,0.25,13,50,3.445464859484611e-11,10,0.03912829999899259,0.0039128299998992585,0,0.0,False,,,,50.0,
Grafo2.txt,55,16.430976430976433,244,0.25,13,100,6.890929718969222e-11,10,0.04338970000753761,0.004338970000753761,0,0.0,False,,,,100.0,
Grafo2.txt,55,16.430976430976433,244,0.25,13,500,3.4454648594846113e-10,10,0.07476490000408376,0.007476490000408375,0,0.0,False,,,,500.0,
Grafo2.txt,55,16.430976430976433,244,0.25,13,1000,6.890929718969223e-10,10,0.11553820000699488,0.011553820000699488,0,0.0,False,,,,1000.0,
Grafo2.txt,55,16.430976430976433,244,0.25,13,2500,1.7227324297423057e-09,10,0.21696019999944838,0.02169601999994484,2,0.2,True,1195.0,1297.0,1246.0,2249.2,"[43, 21, 4, 52, 44, 18, 53, 35, 30, 45, 42, 39, 8]"
Grafo2.txt,55,16.430976430976433,244,0.25,13,5000,3.4454648594846114e-09,10,0.38280450000456767,0.03828045000045677,2,0.2,True,1195.0,1297.0,1246.0,4249.2,"[43, 21, 4, 52, 44, 18, 53, 35, 30, 45, 42, 39, 8]"
Grafo2.txt,55,16.430976430976433,244,0.25,13,7500,5.1681972892269175e-09,10,0.5314304999992601,0.05314304999992601,3,0.3,True,1195.0,5250.0,2580.6666666666665,6024.2,"[41, 14, 0, 47, 50, 52, 45, 43, 13, 42, 25, 9, 44]"
Grafo2.txt,55,16.430976430976433,244,0.25,13,10000,6.890929718969223e-09,10,0.6781210000008286,0.06781210000008286,3,0.3,True,1195.0,5250.0,2580.6666666666665,7774.2,"[41, 14, 0, 47, 50, 52, 45, 43, 13, 42, 25, 9, 44]"
Grafo2.txt,55,16.430976430976433,244,0.25,13,12500,8.613662148711528e-09,10,0.9087476999993669,0.09087476999993668,4,0.4,True,1195.0,12048.0,4947.5,9479.0,"[41, 14, 0, 47, 50, 52, 45, 43, 13, 42, 25, 9, 44]"
Grafo2.txt,55,16.430976430976433,244,0.25,13,15000,1.0336394578453835e-08,10,1.0370744000028935,0.10370744000028935,4,0.4,True,1195.0,12048.0,4947.5,10979.0,"[41, 14, 0, 47, 50, 52, 45, 43, 13, 42, 25, 9, 44]"
Grafo2.txt,55,16.430976430976433,244,0.25,13,17500,1.205912700819614e-08,10,1.166037699997105,0.11660376999971049,4,0.4,True,1195.0,12048.0,4947.5,12479.0,"[41, 14, 0, 47, 50, 52, 45, 43, 13, 42, 25, 9, 44]"
Grafo2.txt,55,16.430976430976433,244,0.25,13,20000,1.3781859437938446e-08,10,1.279825300003722,0.1279825300003722,5,0.5,True,1195.0,18198.0,7597.6,13798.8,"[41, 14, 0, 47, 50, 52, 45, 43, 13, 42, 25, 9, 44]"
Grafo2.txt,55,16.430976430976433,244,0.5,27,50,1.3074133236616723e-14,10,0.1192358999978751,0.01192358999978751,0,0.0,False,,,,50.0,
Grafo2.txt,55,16.430976430976433,244,0.5,27,100,2.6148266473233445e-14,10,0.12895349999234895,0.012895349999234895,0,0.0,False,,,,100.0,
Grafo2.txt,55,16.430976430976433,244,0.5,27,500,1.3074133236616724e-13,10,0.19277469999724417,0.019277469999724416,0,0.0,False,,,,500.0,
Grafo2.txt,55,16.430976430976433,244,0.5,27,1000,2.614826647323345e-13,10,0.26677769999514567,0.026677769999514565,0,0.0,False,,,,1000.0,
Grafo2.txt,55,16.430976430976433,244,0.5,27,2500,6.537066618308362e-13,10,0.4949235999956727,0.04949235999956727,0,0.0,False,,,,2500.0,
Grafo2.txt,55,16.430976430976433,244,0.5,27,5000,1.3074133236616723e-12,10,0.9723298999997496,0.09723298999997496,0,0.0,False,,,,5000.0,
Grafo2.txt,55,16.430976430976433,244,0.5,27,7500,1.9611199854925086e-12,10,1.3635364999972808,0.13635364999972807,0,0.0,False,,,,7500.0,
Grafo2.txt,55,16.430976430976433,244,0.5,27,10000,2.6148266473233447e-12,10,1.7810217999940505,0.17810217999940506,0,0.0,False,,,,10000.0,
Grafo2.txt,55,16.430976430976433,244,0.5,27,12500,3.2685333091541807e-12,10,2.192564899996796,0.21925648999967962,0,0.0,False,,,,12500.0,
Grafo2.txt,55,16.430976430976433,244,0.5,27,15000,3.922239970985017e-12,10,2.5998497999935353,0.25998497999935355,0,0.0,False,,,,15000.0,
Grafo2.txt,55,16.430976430976433,244,0.5,27,17500,4.575946632815853e-12,10,3.1119227999988652,0.3111922799998865,0,0.0,False,,,,17500.0,
Grafo2.txt,55,16.430976430976433,244,0.5,27,20000,5.229653294646689e-12,10,3.5188902000008966,0.35188902000008965,0,0.0,False,,,,20000.0,
Grafo2.txt,55,16.430976430976433,244,0.75,41,50,1.1484882864948704e-11,10,0.11189710000326158,0.011189710000326158,0,0.0,False,,,,50.0,
Grafo2.txt,55,16.430976430976433,244,0.75,41,100,2.296976572989741e-11,10,0.12181799999962095,0.012181799999962096,0,0.0,False,,,,100.0,
Grafo2.txt,55,16.430976430976433,244,0.75,41,500,1.1484882864948705e-10,10,0.1900196000096912,0.01900196000096912,0,0.0,False,,,,500.0,
Grafo2.txt,55,16.430976430976433,244,0.75,41,1000,2.296976572989741e-10,10,0.2752918999976828,0.027529189999768278,0,0.0,False,,,,1000.0,
Grafo2.txt,55,16.430976430976433,244,0.75,41,2500,5.742441432474352e-10,10,0.5401706000047852,0.054017060000478526,0,0.0,False,,,,2500.0,
Grafo2.txt,55,16.430976430976433,244,0.75,41,5000,1.1484882864948704e-09,10,0.9984299000025203,0.09984299000025203,0,0.0,False,,,,5000.0,
Grafo2.txt,55,16.430976430976433,244,0.75,41,7500,1.7227324297423057e-09,10,1.446863500008476,0.1446863500008476,0,0.0,False,,,,7500.0,
Grafo2.txt,55,16.430976430976433,244,0.75,41,10000,2.296976572989741e-09,10,1.9923413000033179,0.1992341300003318,0,0.0,False,,,,10000.0,
Grafo2.txt,55,16.430976430976433,244,0.75,41,12500,2.8712207162371763e-09,10,2.541001400008099,0.25410014000080994,0,0.0,False,,,,12500.0,
Grafo2.txt,55,16.430976430976433,244,0.75,41,15000,3.4454648594846114e-09,10,2.995362000001478,0.2995362000001478,0,0.0,False,,,,15000.0,
Grafo2.txt,55,16.430976430976433,244,0.75,41,17500,4.0197090027320465e-09,10,3.4537777000077767,0.3453777700007777,0,0.0,False,,,,17500.0,
Grafo2.txt,55,16.430976430976433,244,0.75,41,20000,4.593953145979482e-09,10,3.9145585000042047,0.3914558500004205,0,0.0,False,,,,20000.0,
Grafo3.txt,60,13.389830508474576,237,0.125,7,50,1.2946427785395456e-07,10,0.0011632000023382716,0.00011632000023382716,10,1.0,True,2.0,44.0,17.2,17.2,"[19, 49, 33, 39, 3, 48, 1]"
Grafo3.txt,60,13.389830508474576,237,0.125,7,100,2.589285557079091e-07,10,0.0011662999968393706,0.00011662999968393706,10,1.0,True,2.0,44.0,17.2,17.2,"[19, 49, 33, 39, 3, 48, 1]"
Grafo3.txt,60,13.389830508474576,237,0.125,7,500,1.2946427785395456e-06,10,0.0011689000020851381,0.00011689000020851382,10,1.0,True,2.0,44.0,17.2,17.2,"[19, 49, 33, 39, 3, 48, 1]"
Grafo3.txt,60,13.389830508474576,237,0.125,7,1000,2.5892855570790912e-06,10,0.0011714999927789904,0.00011714999927789905,10,1.0,True,2.0,44.0,17.2,17.2,"[19, 49, 33, 39, 3, 48, 1]"
Grafo3.txt,60,13.389830508474576,237,0.125,7,2500,6.473213892697728e-06,10,0.0011741000016627368,0.00011741000016627368,10,1.0,True,2.0,44.0,17.2,17.2,"[19, 49, 33, 39, 3, 48, 1]"
Grafo3.txt,60,13.389830508474576,237,0.125,7,5000,1.2946427785395457e-05,10,0.0011764999944716692,0.00011764999944716693,10,1.0,True,2.0,44.0,17.2,17.2,"[19, 49, 33, 39, 3, 48, 1]"
Grafo3.txt,60,13.389830508474576,237,0.125,7,7500,1.9419641678093183e-05,10,0.0011793000012403354,0.00011793000012403355,10,1.0,True,2.0,44.0,17.2,17.2,"[19, 49, 33, 39, 3, 48, 1]"
Grafo3.txt,60,13.389830508474576,237,0.125,7,10000,2.5892855570790913e-05,10,0.001182499992864905,0.0001182499992864905,10,1.0,True,2.0,44.0,17.2,17.2,"[19, 49, 33, 39, 3, 48, 1]"
Grafo3.txt,60,13.389830508474576,237,0.125,7,12500,3.236606946348864e-05,10,0.0011851999988721218,0.00011851999988721218,10,1.0,True,2.0,44.0,17.2,17.2,"[19, 49, 33, 39, 3, 48, 1]"
Grafo3.txt,60,13.389830508474576,237,0.125,7,15000,3.8839283356186366e-05,10,0.0011917000010726042,0.00011917000010726042,10,1.0,True,2.0,44.0,17.2,17.2,"[19, 49, 33, 39, 3, 48, 1]"
Grafo3.txt,60,13.389830508474576,237,0.125,7,17500,4.531249724888409e-05,10,0.0011941999982809648,0.00011941999982809648,10,1.0,True,2.0,44.0,17.2,17.2,"[19, 49, 33, 39, 3, 48, 1]"
Grafo3.txt,60,13.389830508474576,237,0.125,7,20000,5.1785711141581826e-05,10,0.0011973000000580214,0.00011973000000580214,10,1.0,True,2.0,44.0,17.2,17.2,"[19, 49, 33, 39, 3, 48, 1]"
Grafo3.txt,60,13.389830508474576,237,0.25,15,50,9.399540580317496e-13,10,0.0573657999993884,0.00573657999993884,0,0.0,False,,,,50.0,
Grafo3.txt,60,13.389830508474576,237,0.25,15,100,1.8799081160634993e-12,10,0.06317810000109603,0.0063178100001096025,0,0.0,False,,,,100.0,
Grafo3.txt,60,13.389830508474576,237,0.25,15,500,9.399540580317497e-12,10,0.10068159999718773,0.010068159999718773,0,0.0,False,,,,500.0,
Grafo3.txt,60,13.389830508474576,237,0.25,15,1000,1.8799081160634993e-11,10,0.14657529999385588,0.014657529999385587,1,0.1,True,640.0,640.0,640.0,964.0,"[14, 43, 48, 49, 20, 23, 46, 50, 58, 38, 53, 41, 29, 59, 47]"
Grafo3.txt,60,13.389830508474576,237,0.25,15,2500,4.6997702901587484e-11,10,0.2804719999949157,0.028047199999491568,1,0.1,True,640.0,640.0,640.0,2314.0,"[14, 43, 48, 49, 20, 23, 46, 50, 58, 38, 53, 41, 29, 59, 47]"
Grafo3.txt,60,13.389830508474576,237,0.25,15,5000,9.399540580317497e-11,10,0.5902086999994935,0.059020869999949356,1,0.1,True,640.0,640.0,640.0,4564.0,"[14, 43, 48, 49, 20, 23, 46, 50, 58, 38, 53, 41, 29, 59, 47]"
Grafo3.txt,60,13.389830508474576,237,0.25,15,7500,1.4099310870476244e-10,10,0.8941371999972034,0.08941371999972034,1,0.1,True,640.0,640.0,640.0,6814.0,"[14, 43, 48, 49, 20, 23, 46, 50, 58, 38, 53, 41, 29, 59, 47]"
Grafo3.txt,60,13.389830508474576,237,0.25,15,10000,1.8799081160634993e-10,10,1.130622000004223,0.1130622000004223,1,0.1,True,640.0,640.0,640.0,9064.0,"[14, 43, 48, 49, 20, 23, 46, 50, 58, 38, 53, 41, 29, 59, 47]"
Grafo3.txt,60,13.389830508474576,237,0.25,15,12500,2.349885145079374e-10,10,1.3670203999972728,0.13670203999972727,2,0.2,True,640.0,12245.0,6442.5,11288.5,"[14, 43, 48, 49, 20, 23, 46, 50, 58, 38, 53, 41, 29, 59, 47]"
Grafo3.txt,60,13.389830508474576,237,0.25,15,15000,2.819862174095249e-10,10,1.5789475999954448,0.15789475999954447,2,0.2,True,640.0,12245.0,6442.5,13288.5,"[14, 43, 48, 49, 20, 23, 46, 50, 58, 38, 53, 41, 29, 59, 47]"
Grafo3.txt,60,13.389830508474576,237,0.25,15,17500,3.2898392031111237e-10,10,1.7927489999929094,0.17927489999929094,2,0.2,True,640.0,12245.0,6442.5,15288.5,"[14, 43, 48, 49, 20, 23, 46, 50, 58, 38, 53, 41, 29, 59, 47]"
Grafo3.txt,60,13.389830508474576,237,0.25,15,20000,3.7598162321269987e-10,10,2.0049906999956875,0.20049906999956874,2,0.2,True,640.0,12245.0,6442.5,17288.5,"[14, 43, 48, 49, 20, 23, 46, 50, 58, 38, 53, 41, 29, 59, 47]"
Grafo3.txt,60,13.389830508474576,237,0.5,30,50,4.227808473036184e-16,10,0.11702169999989565,0.011702169999989565,0,0.0,False,,,,50.0,
Grafo3.txt,60,13.389830508474576,237,0.5,30,100,8.455616946072368e-16,10,0.12514559999544872,0.012514559999544872,0,0.0,False,,,,100.0,
Grafo3.txt,60,13.389830508474576,237,0.5,30,500,4.227808473036184e-15,10,0.1888126000048942,0.018881260000489418,0,0.0,False,,,,500.0,
Grafo3.txt,60,13.389830508474576,237,0.5,30,1000,8.455616946072369e-15,10,0.3466370999922219,0.03466370999922219,0,0.0,False,,,,1000.0,
Grafo3.txt,60,13.389830508474576,237,0.5,30,2500,2.113904236518092e-14,10,0.5749362999958976,0.057493629999589756,0,0.0,False,,,,2500.0,
Grafo3.txt,60,13.389830508474576,237,0.5,30,5000,4.227808473036184e-14,10,0.9656628000047931,0.09656628000047932,0,0.0,False,,,,5000.0,
Grafo3.txt,60,13.389830508474576,237,0.5,30,7500,6.341712709554276e-14,10,1.3678056999997352,0.1367805699999735,0,0.0,False,,,,7500.0,
Grafo3.txt,60,13.389830508474576,237,0.5,30,10000,8.455616946072368e-14,10,1.7683911000021908,0.17683911000021907,0,0.0,False,,,,10000.0,
Grafo3.txt,60,13.389830508474576,237,0.5,30,12500,1.0569521182590459e-13,10,2.169629599997279,0.2169629599997279,0,0.0,False,,,,12500.0,
Grafo3.txt,60,13.389830508474576,237,0.5,30,15000,1.2683425419108552e-13,10,2.562792699998681,0.2562792699998681,0,0.0,False,,,,15000.0,
Grafo3.txt,60,13.389830508474576,237,0.5,30,17500,1.4797329655626643e-13,10,3.0600780000022496,0.306007800000225,0,0.0,False,,,,17500.0,
Grafo3.txt,60,13.389830508474576,237,0.5,30,20000,1.6911233892144736e-13,10,3.4535452000018267,0.3453545200001827,0,0.0,False,,,,20000.0,
Grafo3.txt,60,13.389830508474576,237,0.75,45,50,9.399540580317496e-13,10,0.11473579999801586,0.011473579999801586,0,0.0,False,,,,50.0,
Grafo3.txt,60,13.389830508474576,237,0.75,45,100,1.8799081160634993e-12,10,0.12589000000298256,0.012589000000298256,0,0.0,False,,,,100.0,
Grafo3.txt,60,13.389830508474576,237,0.75,45,500,9.399540580317497e-12,10,0.20939590000125463,0.020939590000125463,0,0.0,False,,,,500.0,
Grafo3.txt,60,13.389830508474576,237,0.75,45,1000,1.8799081160634993e-11,10,0.3065376000049582,0.03065376000049582,0,0.0,False,,,,1000.0,
Grafo3.txt,60,13.389830508474576,237,0.75,45,2500,4.6997702901587484e-11,10,0.5916469000003417,0.05916469000003417,0,0.0,False,,,,2500.0,
Grafo3.txt,60,13.389830508474576,237,0.75,45,5000,9.399540580317497e-11,10,1.0861080000031507,0.10861080000031506,0,0.0,False,,,,5000.0,
Grafo3.txt,60,13.389830508474576,237,0.75,45,7500,1.4099310870476244e-10,10,1.653771900004358,0.1653771900004358,0,0.0,False,,,,7500.0,
Grafo3.txt,60,13.389830508474576,237,0.75,45,10000,1.8799081160634993e-10,10,2.1586568000020634,0.21586568000020634,0,0.0,False,,,,10000.0,
Grafo3.txt,60,13.389830508474576,237,0.75,45,12500,2.349885145079374e-10,10,2.7464791999991576,0.2746479199999158,0,0.0,False,,,,12500.0,
Grafo3.txt,60,13.389830508474576,237,0.75,45,15000,2.819862174095249e-10,10,3.2452687000004516,0.32452687000004515,0,0.0,False,,,,15000.0,
Grafo3.txt,60,13.389830508474576,237,0.75,45,17500,3.2898392031111237e-10,10,3.749124899997696,0.3749124899997696,0,0.0,False,,,,17500.0,
Grafo3.txt,60,13.389830508474576,237,0.75,45,20000,3.7598162321269987e-10,10,4.2541652000036265,0.4254165200003627,0,0.0,False,,,,20000.0,
