Graph,Number of Nodes,Edge Percentage,Number of Edges,k,kn,Iterations,Repetitions,Total Time,Average Repetition Time,Success Count,Success Probability,Success,Min Success Iteration,Max Success Iteration,Average Success Iteration,Average Iterations,Vertices
graph_151660359885,50,15.26530612244898,187,0.5,25,5000,10,3.641721200023312,0.36417212000233123,0,0.0,False,,,,5000.0,
graph_151660359885,50,15.26530612244898,187,0.5,25,7500,10,5.406666700000642,0.5406666700000642,0,0.0,False,,,,7500.0,
graph_151660359885,50,15.26530612244898,187,0.5,25,10000,10,7.200516300013987,0.7200516300013987,0,0.0,False,,,,10000.0,
graph_151660359885,50,15.26530612244898,187,0.75,37,50,10,0.11758249999547843,0.011758249999547842,0,0.0,False,,,,50.0,
graph_151660359885,50,15.26530612244898,187,0.75,37,100,10,0.1509096999943722,0.01509096999943722,0,0.0,False,,,,100.0,
graph_151660359885,50,15.26530612244898,187,0.75,37,500,10,0.4164507999958005,0.041645079999580045,0,0.0,False,,,,500.0,
graph_151660359885,50,15.26530612244898,187,0.75,37,1000,10,0.7765996000234736,0.07765996000234736,0,0.0,False,,,,1000.0,
graph_151660359885,50,15.26530612244898,187,0.75,37,2500,10,1.8203035999758868,0.18203035999758868,0,0.0,False,,,,2500.0,
graph_151660359885,50,15.26530612244898,187,0.75,37,5000,10,3.601255300003686,0.3601255300003686,0,0.0,False,,,,5000.0,
graph_151660359885,50,15.26530612244898,187,0.75,37,7500,10,5.492967700003646,0.5492967700003646,0,0.0,False,,,,7500.0,
graph_151660359885,50,15.26530612244898,187,0.75,37,10000,10,7.2954970999999205,0.729549709999992,0,0.0,False,,,,10000.0,
graph_151659253417,55,16.430976430976433,244,0.125,6,50,10,0.0066731000115396455,0.0006673100011539646,10,1.0,True,1.0,19.0,9.7,9.7,"[52, 41, 20, 18, 43, 0]"
graph_151659253417,55,16.430976430976433,244,0.125,6,100,10,0.006678599951555952,0.0006678599951555952,10,1.0,True,1.0,19.0,9.7,9.7,"[52, 41, 20, 18, 43, 0]"
graph_151659253417,55,16.430976430976433,244,0.125,6,500,10,0.006682799983536825,0.0006682799983536824,10,1.0,True,1.0,19.0,9.7,9.7,"[52, 41, 20, 18, 43, 0]"
graph_151659253417,55,16.430976430976433,244,0.125,6,1000,10,0.0066863999963970855,0.0006686399996397085,10,1.0,True,1.0,19.0,9.7,9.7,"[52, 41, 20, 18, 43, 0]"
graph_151659253417,55,16.430976430976433,244,0.125,6,2500,10,0.006689899993943982,0.0006689899993943982,10,1.0,True,1.0,19.0,9.7,9.7,"[52, 41, 20, 18, 43, 0]"
graph_151659253417,55,16.430976430976433,244,0.125,6,5000,10,0.006694099982269108,0.0006694099982269108,10,1.0,True,1.0,19.0,9.7,9.7,"[52, 41, 20, 18, 43, 0]"
graph_151659253417,55,16.430976430976433,244,0.125,6,7500,10,0.006697699980577454,0.0006697699980577454,10,1.0,True,1.0,19.0,9.7,9.7,"[52, 41, 20, 18, 43, 0]"
graph_151659253417,55,16.430976430976433,244,0.125,6,10000,10,0.006702299986500293,0.0006702299986500293,10,1.0,True,1.0,19.0,9.7,9.7,"[52, 41, 20, 18, 43, 0]"
graph_151659253417,55,16.430976430976433,244,0.25,13,50,10,0.06297459999041166,0.006297459999041166,0,0.0,False,,,,50.0,
graph_151659253417,55,16.430976430976433,244,0.25,13,100,10,0.09637989998736884,0.009637989998736884,0,0.0,False,,,,100.0,
graph_151659253417,55,16.430976430976433,244,0.25,13,500,10,0.3660295000008773,0.03660295000008773,0,0.0,False,,,,500.0,
graph_151659253417,55,16.430976430976433,244,0.25,13,1000,10,0.6939673999877414,0.06939673999877413,0,0.0,False,,,,1000.0,
graph_151659253417,55,16.430976430976433,244,0.25,13,2500,10,1.676531299992348,0.16765312999923482,0,0.0,False,,,,2500.0,
graph_151659253417,55,16.430976430976433,244,0.25,13,5000,10,3.235808499986888,0.3235808499986888,2,0.2,True,4052.0,4549.0,4300.5,4860.1,"[16, 52, 47, 54, 40, 23, 9, 53, 36, 35, 50, 0, 37]"
graph_151659253417,55,16.430976430976433,244,0.25,13,7500,10,4.657627500011586,0.4657627500011586,2,0.2,True,4052.0,4549.0,4300.5,6860.1,"[16, 52, 47, 54, 40, 23, 9, 53, 36, 35, 50, 0, 37]"
graph_151659253417,55,16.430976430976433,244,0.25,13,10000,10,5.9986778999737,0.59986778999737,2,0.2,True,4052.0,4549.0,4300.5,8860.1,"[16, 52, 47, 54, 40, 23, 9, 53, 36, 35, 50, 0, 37]"
graph_151659253417,55,16.430976430976433,244,0.5,27,50,10,0.10538150001957547,0.010538150001957547,0,0.0,False,,,,50.0,
graph_151659253417,55,16.430976430976433,244,0.5,27,100,10,0.13713009998900816,0.013713009998900816,0,0.0,False,,,,100.0,
graph_151659253417,55,16.430976430976433,244,0.5,27,500,10,0.3976105000037933,0.03976105000037933,0,0.0,False,,,,500.0,
graph_151659253417,55,16.430976430976433,244,0.5,27,1000,10,0.7371153000131017,0.07371153000131017,0,0.0,False,,,,1000.0,
graph_151659253417,55,16.430976430976433,244,0.5,27,2500,10,1.7028556000004755,0.17028556000004755,0,0.0,False,,,,2500.0,
graph_151659253417,55,16.430976430976433,244,0.5,27,5000,10,3.3486103999603074,0.33486103999603073,0,0.0,False,,,,5000.0,
graph_151659253417,55,16.430976430976433,244,0.5,27,7500,10,4.998194499974488,0.4998194499974488,0,0.0,False,,,,7500.0,
graph_151659253417,55,16.430976430976433,244,0.5,27,10000,10,6.755850399975316,0.6755850399975316,0,0.0,False,,,,10000.0,
graph_151659253417,55,16.430976430976433,244,0.75,41,50,10,0.12461800000164658,0.012461800000164659,0,0.0,False,,,,50.0,
graph_151659253417,55,16.430976430976433,244,0.75,41,100,10,0.1579479999782052,0.01579479999782052,0,0.0,False,,,,100.0,
graph_151659253417,55,16.430976430976433,244,0.75,41,500,10,0.4361590999906184,0.04361590999906184,0,0.0,False,,,,500.0,
graph_151659253417,55,16.430976430976433,244,0.75,41,1000,10,0.7935782999993535,0.07935782999993535,0,0.0,False,,,,1000.0,
graph_151659253417,55,16.430976430976433,244,0.75,41,2500,10,1.8679813999769976,0.18679813999769976,0,0.0,False,,,,2500.0,
graph_151659253417,55,16.430976430976433,244,0.75,41,5000,10,3.746504799986724,0.3746504799986724,0,0.0,False,,,,5000.0,
graph_151659253417,55,16.430976430976433,244,0.75,41,7500,10,5.5499771000031615,0.5549977100003162,0,0.0,False,,,,7500.0,
graph_151659253417,55,16.430976430976433,244,0.75,41,10000,10,7.386872699978994,0.7386872699978995,0,0.0,False,,,,10000.0,
graph_151660417749,60,13.389830508474576,237,0.125,7,50,10,0.021562800000538118,0.002156280000053812,10,1.0,True,2.0,49.0,21.6,21.6,"[10, 56, 44, 30, 4, 52, 15]"
graph_151660417749,60,13.389830508474576,237,0.125,7,100,10,0.02157749999605585,0.002157749999605585,10,1.0,True,2.0,49.0,21.6,21.6,"[10, 56, 44, 30, 4, 52, 15]"
graph_151660417749,60,13.389830508474576,237,0.125,7,500,10,0.021594800011371262,0.002159480001137126,10,1.0,True,2.0,49.0,21.6,21.6,"[10, 56, 44, 30, 4, 52, 15]"
graph_151660417749,60,13.389830508474576,237,0.125,7,1000,10,0.02160609999555163,0.002160609999555163,10,1.0,True,2.0,49.0,21.6,21.6,"[10, 56, 44, 30, 4, 52, 15]"
graph_151660417749,60,13.389830508474576,237,0.125,7,2500,10,0.0216169000195805,0.00216169000195805,10,1.0,True,2.0,49.0,21.6,21.6,"[10, 56, 44, 30, 4, 52, 15]"
graph_151660417749,60,13.389830508474576,237,0.125,7,5000,10,0.021627200025250204,0.0021627200025250205,10,1.0,True,2.0,49.0,21.6,21.6,"[10, 56, 44, 30, 4, 52, 15]"
graph_151660417749,60,13.389830508474576,237,0.125,7,7500,10,0.021637699988787062,0.002163769998878706,10,1.0,True,2.0,49.0,21.6,21.6,"[10, 56, 44, 30, 4, 52, 15]"
graph_151660417749,60,13.389830508474576,237,0.125,7,10000,10,0.021648800015100278,0.002164880001510028,10,1.0,True,2.0,49.0,21.6,21.6,"[10, 56, 44, 30, 4, 52, 15]"
graph_151660417749,60,13.389830508474576,237,0.25,15,50,10,0.06676620001962874,0.006676620001962874,0,0.0,False,,,,50.0,
graph_151660417749,60,13.389830508474576,237,0.25,15,100,10,0.09757040001568384,0.009757040001568384,0,0.0,False,,,,100.0,
graph_151660417749,60,13.389830508474576,237,0.25,15,500,10,0.3407566000241786,0.034075660002417865,0,0.0,False,,,,500.0,
graph_151660417749,60,13.389830508474576,237,0.25,15,1000,10,0.6598417000059271,0.06598417000059272,0,0.0,False,,,,1000.0,
graph_151660417749,60,13.389830508474576,237,0.25,15,2500,10,1.5952035000082105,0.15952035000082104,0,0.0,False,,,,2500.0,
graph_151660417749,60,13.389830508474576,237,0.25,15,5000,10,3.1806975999934366,0.31806975999934367,0,0.0,False,,,,5000.0,
graph_151660417749,60,13.389830508474576,237,0.25,15,7500,10,4.765185500044026,0.47651855000440263,0,0.0,False,,,,7500.0,
graph_151660417749,60,13.389830508474576,237,0.25,15,10000,10,6.442104400019161,0.6442104400019162,0,0.0,False,,,,10000.0,
graph_151660417749,60,13.389830508474576,237,0.5,30,50,10,0.12905009998939931,0.012905009998939931,0,0.0,False,,,,50.0,
graph_151660417749,60,13.389830508474576,237,0.5,30,100,10,0.1645958999870345,0.01645958999870345,0,0.0,False,,,,100.0,
graph_151660417749,60,13.389830508474576,237,0.5,30,500,10,0.4270055999804754,0.04270055999804754,0,0.0,False,,,,500.0,
graph_151660417749,60,13.389830508474576,237,0.5,30,1000,10,0.7991247000027215,0.07991247000027216,0,0.0,False,,,,1000.0,
graph_151660417749,60,13.389830508474576,237,0.5,30,2500,10,1.865705699980026,0.18657056999800262,0,0.0,False,,,,2500.0,
graph_151660417749,60,13.389830508474576,237,0.5,30,5000,10,3.90044399999897,0.390044399999897,0,0.0,False,,,,5000.0,
graph_151660417749,60,13.389830508474576,237,0.5,30,7500,10,5.761699099995894,0.5761699099995894,0,0.0,False,,,,7500.0,
graph_151660417749,60,13.389830508474576,237,0.5,30,10000,10,7.582218199997442,0.7582218199997441,0,0.0,False,,,,10000.0,
graph_151660417749,60,13.389830508474576,237,0.75,45,50,10,0.1514154000178678,0.01514154000178678,0,0.0,False,,,,50.0,
graph_151660417749,60,13.389830508474576,237,0.75,45,100,10,0.18707250003353693,0.018707250003353694,0,0.0,False,,,,100.0,
graph_151660417749,60,13.389830508474576,237,0.75,45,500,10,0.47452380003232975,0.04745238000323297,0,0.0,False,,,,500.0,
graph_151660417749,60,13.389830508474576,237,0.75,45,1000,10,0.8419228000129806,0.08419228000129805,0,0.0,False,,,,1000.0,
graph_151660417749,60,13.389830508474576,237,0.75,45,2500,10,1.9803610000381013,0.19803610000381014,0,0.0,False,,,,2500.0,
graph_151660417749,60,13.389830508474576,237,0.75,45,5000,10,3.8728853999928106,0.38728853999928103,0,0.0,False,,,,5000.0,
graph_151660417749,60,13.389830508474576,237,0.75,45,7500,10,5.687956699999631,0.5687956699999631,0,0.0,False,,,,7500.0,
graph_151660417749,60,13.389830508474576,237,0.75,45,10000,10,7.673746799991932,0.7673746799991932,0,0.0,False,,,,10000.0,
graph_151660423681,65,14.038461538461538,292,0.125,8,50,10,0.021050700001069345,0.0021050700001069345,7,0.7,True,1.0,37.0,26.0,33.2,"[27, 52, 1, 49, 7, 62, 19, 17]"
graph_151660423681,65,14.038461538461538,292,0.125,8,100,10,0.024922500000684522,0.0024922500000684523,9,0.9,True,1.0,62.0,33.0,39.7,"[27, 52, 1, 49, 7, 62, 19, 17]"
graph_151660423681,65,14.038461538461538,292,0.125,8,500,10,0.028710600032354705,0.0028710600032354704,10,1.0,True,1.0,154.0,45.1,45.1,"[27, 52, 1, 49, 7, 62, 19, 17]"
graph_151660423681,65,14.038461538461538,292,0.125,8,1000,10,0.028716300017549656,0.0028716300017549655,10,1.0,True,1.0,154.0,45.1,45.1,"[27, 52, 1, 49, 7, 62, 19, 17]"
graph_151660423681,65,14.038461538461538,292,0.125,8,2500,10,0.028722099988954142,0.002872209998895414,10,1.0,True,1.0,154.0,45.1,45.1,"[27, 52, 1, 49, 7, 62, 19, 17]"
graph_151660423681,65,14.038461538461538,292,0.125,8,5000,10,0.02872689999639988,0.002872689999639988,10,1.0,True,1.0,154.0,45.1,45.1,"[27, 52, 1, 49, 7, 62, 19, 17]"
graph_151660423681,65,14.038461538461538,292,0.125,8,7500,10,0.02873210002144333,0.002873210002144333,10,1.0,True,1.0,154.0,45.1,45.1,"[27, 52, 1, 49, 7, 62, 19, 17]"
graph_151660423681,65,14.038461538461538,292,0.125,8,10000,10,0.028737400003592484,0.0028737400003592483,10,1.0,True,1.0,154.0,45.1,45.1,"[27, 52, 1, 49, 7, 62, 19, 17]"
graph_151660423681,65,14.038461538461538,292,0.25,16,50,10,0.08348850002221297,0.008348850002221297,0,0.0,False,,,,50.0,
graph_151660423681,65,14.038461538461538,292,0.25,16,100,10,0.11743769999884535,0.011743769999884534,0,0.0,False,,,,100.0,
graph_151660423681,65,14.038461538461538,292,0.25,16,500,10,0.3968255999934627,0.039682559999346265,0,0.0,False,,,,500.0,
graph_151660423681,65,14.038461538461538,292,0.25,16,1000,10,0.7369410999963293,0.07369410999963293,0,0.0,False,,,,1000.0,
graph_151660423681,65,14.038461538461538,292,0.25,16,2500,10,1.7473882000194862,0.17473882000194862,0,0.0,False,,,,2500.0,
graph_151660423681,65,14.038461538461538,292,0.25,16,5000,10,3.497499200006132,0.3497499200006132,0,0.0,False,,,,5000.0,
graph_151660423681,65,14.038461538461538,292,0.25,16,7500,10,5.1114138000120874,0.5111413800012088,0,0.0,False,,,,7500.0,
graph_151660423681,65,14.038461538461538,292,0.25,16,10000,10,6.783551600005012,0.6783551600005012,0,0.0,False,,,,10000.0,
graph_151660423681,65,14.038461538461538,292,0.5,32,50,10,0.15150450002693105,0.015150450002693105,0,0.0,False,,,,50.0,
graph_151660423681,65,14.038461538461538,292,0.5,32,100,10,0.1865679999900749,0.01865679999900749,0,0.0,False,,,,100.0,
graph_151660423681,65,14.038461538461538,292,0.5,32,500,10,0.45900640000763815,0.04590064000076381,0,0.0,False,,,,500.0,
graph_151660423681,65,14.038461538461538,292,0.5,32,1000,10,0.8126474000018789,0.08126474000018788,0,0.0,False,,,,1000.0,
graph_151660423681,65,14.038461538461538,292,0.5,32,2500,10,1.8822842000081437,0.18822842000081436,0,0.0,False,,,,2500.0,
graph_151660423681,65,14.038461538461538,292,0.5,32,5000,10,3.755985200012219,0.3755985200012219,0,0.0,False,,,,5000.0,
graph_151660423681,65,14.038461538461538,292,0.5,32,7500,10,5.59741399998893,0.559741399998893,0,0.0,False,,,,7500.0,
graph_151660423681,65,14.038461538461538,292,0.5,32,10000,10,7.611453800011077,0.7611453800011077,0,0.0,False,,,,10000.0,
graph_151660423681,65,14.038461538461538,292,0.75,48,50,10,0.1627093999850331,0.01627093999850331,0,0.0,False,,,,50.0,
graph_151660423681,65,14.038461538461538,292,0.75,48,100,10,0.19941909996850882,0.01994190999685088,0,0.0,False,,,,100.0,
graph_151660423681,65,14.038461538461538,292,0.75,48,500,10,0.48810589995991904,0.0488105899959919,0,0.0,False,,,,500.0,
graph_151660423681,65,14.038461538461538,292,0.75,48,1000,10,0.8568038999947021,0.08568038999947021,0,0.0,False,,,,1000.0,
graph_151660423681,65,14.038461538461538,292,0.75,48,2500,10,2.054224199950113,0.2054224199950113,0,0.0,False,,,,2500.0,
graph_151660423681,65,14.038461538461538,292,0.75,48,5000,10,3.996603699953994,0.3996603699953994,0,0.0,False,,,,5000.0,
graph_151660423681,65,14.038461538461538,292,0.75,48,7500,10,5.844590799984871,0.5844590799984871,0,0.0,False,,,,7500.0,
graph_151660423681,65,14.038461538461538,292,0.75,48,10000,10,7.788077199977124,0.7788077199977124,0,0.0,False,,,,10000.0,
graph_151660417769,70,19.213250517598343,464,0.125,8,50,10,0.027918399980990216,0.002791839998099022,1,0.1,True,18.0,18.0,18.0,46.8,"[5, 33, 26, 58, 53, 49, 14, 51]"
graph_151660417769,70,19.213250517598343,464,0.125,8,100,10,0.04940780000470113,0.004940780000470113,5,0.5,True,18.0,96.0,65.4,82.7,"[47, 56, 32, 33, 65, 67, 68, 40]"
graph_151660417769,70,19.213250517598343,464,0.125,8,500,10,0.08334549999563023,0.008334549999563023,10,1.0,True,18.0,354.0,141.8,141.8,"[13, 51, 55, 69, 52, 12, 25, 20]"
graph_151660417769,70,19.213250517598343,464,0.125,8,1000,10,0.08335199998691678,0.008335199998691678,10,1.0,True,18.0,354.0,141.8,141.8,"[13, 51, 55, 69, 52, 12, 25, 20]"
graph_151660417769,70,19.213250517598343,464,0.125,8,2500,10,0.08335749999969266,0.008335749999969267,10,1.0,True,18.0,354.0,141.8,141.8,"[13, 51, 55, 69, 52, 12, 25, 20]"
graph_151660417769,70,19.213250517598343,464,0.125,8,5000,10,0.08336309999867808,0.008336309999867808,10,1.0,True,18.0,354.0,141.8,141.8,"[13, 51, 55, 69, 52, 12, 25, 20]"
graph_151660417769,70,19.213250517598343,464,0.125,8,7500,10,0.08336779996170662,0.008336779996170662,10,1.0,True,18.0,354.0,141.8,141.8,"[13, 51, 55, 69, 52, 12, 25, 20]"
graph_151660417769,70,19.213250517598343,464,0.125,8,10000,10,0.08337349999055732,0.008337349999055731,10,1.0,True,18.0,354.0,141.8,141.8,"[13, 51, 55, 69, 52, 12, 25, 20]"
graph_151660417769,70,19.213250517598343,464,0.25,17,50,10,0.0902440000209026,0.00902440000209026,0,0.0,False,,,,50.0,
graph_151660417769,70,19.213250517598343,464,0.25,17,100,10,0.12389190000249073,0.012389190000249073,0,0.0,False,,,,100.0,
graph_151660417769,70,19.213250517598343,464,0.25,17,500,10,0.3946715000056429,0.03946715000056429,0,0.0,False,,,,500.0,
graph_151660417769,70,19.213250517598343,464,0.25,17,1000,10,0.7192042999813566,0.07192042999813567,0,0.0,False,,,,1000.0,
graph_151660417769,70,19.213250517598343,464,0.25,17,2500,10,1.6544150000117952,0.16544150000117952,0,0.0,False,,,,2500.0,
graph_151660417769,70,19.213250517598343,464,0.25,17,5000,10,3.3020283000078052,0.33020283000078055,0,0.0,False,,,,5000.0,
graph_151660417769,70,19.213250517598343,464,0.25,17,7500,10,4.95860760002688,0.49586076000268803,0,0.0,False,,,,7500.0,
graph_151660417769,70,19.213250517598343,464,0.25,17,10000,10,6.760256600013236,0.6760256600013236,0,0.0,False,,,,10000.0,
graph_151660417769,70,19.213250517598343,464,0.5,35,50,10,0.14067410001007374,0.014067410001007374,0,0.0,False,,,,50.0,
graph_151660417769,70,19.213250517598343,464,0.5,35,100,10,0.17461380001623183,0.017461380001623183,0,0.0,False,,,,100.0,
graph_151660417769,70,19.213250517598343,464,0.5,35,500,10,0.447247200019774,0.0447247200019774,0,0.0,False,,,,500.0,
graph_151660417769,70,19.213250517598343,464,0.5,35,1000,10,0.8005298000061885,0.08005298000061885,0,0.0,False,,,,1000.0,
graph_151660417769,70,19.213250517598343,464,0.5,35,2500,10,1.8562381000083406,0.18562381000083406,0,0.0,False,,,,2500.0,
graph_151660417769,70,19.213250517598343,464,0.5,35,5000,10,3.7404019000096014,0.3740401900009601,0,0.0,False,,,,5000.0,
graph_151660417769,70,19.213250517598343,464,0.5,35,7500,10,5.495920600005775,0.5495920600005775,0,0.0,False,,,,7500.0,
graph_151660417769,70,19.213250517598343,464,0.5,35,10000,10,7.255042400036473,0.7255042400036473,0,0.0,False,,,,10000.0,
graph_151660417769,70,19.213250517598343,464,0.75,52,50,10,0.17610849998891354,0.017610849998891353,0,0.0,False,,,,50.0,
graph_151660417769,70,19.213250517598343,464,0.75,52,100,10,0.2112854999868432,0.02112854999868432,0,0.0,False,,,,100.0,
graph_151660417769,70,19.213250517598343,464,0.75,52,500,10,0.48444349996862,0.048444349996862,0,0.0,False,,,,500.0,
graph_151660417769,70,19.213250517598343,464,0.75,52,1000,10,0.8594210000155726,0.08594210000155726,0,0.0,False,,,,1000.0,
graph_151660417769,70,19.213250517598343,464,0.75,52,2500,10,1.9255000999837648,0.1925500099983765,0,0.0,False,,,,2500.0,
graph_151660417769,70,19.213250517598343,464,0.75,52,5000,10,3.716763799995533,0.37167637999955333,0,0.0,False,,,,5000.0,
graph_151660417769,70,19.213250517598343,464,0.75,52,7500,10,5.492336600000272,0.5492336600000272,0,0.0,False,,,,7500.0,
graph_151660417769,70,19.213250517598343,464,0.75,52,10000,10,7.409446099976776,0.7409446099976776,0,0.0,False,,,,10000.0,
graph_151660110325,75,15.17117117117117,421,0.125,9,50,10,0.028592399990884587,0.0028592399990884586,3,0.3,True,19.0,49.0,30.0,44.0,"[32, 49, 67, 74, 60, 20, 64, 52, 56]"
graph_151660110325,75,15.17117117117117,421,0.125,9,100,10,0.04709770000772551,0.004709770000772551,7,0.7,True,19.0,98.0,59.42857142857143,71.6,"[63, 62, 51, 56, 65, 5, 37, 31, 60]"
graph_151660110325,75,15.17117117117117,421,0.125,9,500,10,0.06990449999284465,0.006990449999284465,10,1.0,True,19.0,257.0,107.2,107.2,"[46, 2, 65, 64, 31, 49, 60, 39, 67]"
graph_151660110325,75,15.17117117117117,421,0.125,9,1000,10,0.06991230000858195,0.006991230000858195,10,1.0,True,19.0,257.0,107.2,107.2,"[46, 2, 65, 64, 31, 49, 60, 39, 67]"
graph_151660110325,75,15.17117117117117,421,0.125,9,2500,10,0.06991890000062995,0.0069918900000629945,10,1.0,True,19.0,257.0,107.2,107.2,"[46, 2, 65, 64, 31, 49, 60, 39, 67]"
graph_151660110325,75,15.17117117117117,421,0.125,9,5000,10,0.06992399999580812,0.006992399999580812,10,1.0,True,19.0,257.0,107.2,107.2,"[46, 2, 65, 64, 31, 49, 60, 39, 67]"
graph_151660110325,75,15.17117117117117,421,0.125,9,7500,10,0.06993029998557176,0.006993029998557177,10,1.0,True,19.0,257.0,107.2,107.2,"[46, 2, 65, 64, 31, 49, 60, 39, 67]"
graph_151660110325,75,15.17117117117117,421,0.125,9,10000,10,0.06993769999826327,0.006993769999826327,10,1.0,True,19.0,257.0,107.2,107.2,"[46, 2, 65, 64, 31, 49, 60, 39, 67]"
graph_151660110325,75,15.17117117117117,421,0.25,18,50,10,0.08616350001830142,0.008616350001830142,0,0.0,False,,,,50.0,
graph_151660110325,75,15.17117117117117,421,0.25,18,100,10,0.12728559998504352,0.012728559998504353,0,0.0,False,,,,100.0,
graph_151660110325,75,15.17117117117117,421,0.25,18,500,10,0.45229130001098383,0.045229130001098385,0,0.0,False,,,,500.0,
graph_151660110325,75,15.17117117117117,421,0.25,18,1000,10,0.8642737999762176,0.08642737999762176,0,0.0,False,,,,1000.0,
graph_151660110325,75,15.17117117117117,421,0.25,18,2500,10,2.0328404999891063,0.20328404999891064,0,0.0,False,,,,2500.0,
graph_151660110325,75,15.17117117117117,421,0.25,18,5000,10,4.037432700017234,0.40374327000172344,0,0.0,False,,,,5000.0,
graph_151660110325,75,15.17117117117117,421,0.25,18,7500,10,5.801444399970933,0.5801444399970933,0,0.0,False,,,,7500.0,
graph_151660110325,75,15.17117117117117,421,0.25,18,10000,10,7.816699399991194,0.7816699399991194,0,0.0,False,,,,10000.0,
graph_151660110325,75,15.17117117117117,421,0.5,37,50,10,0.14366670000890736,0.014366670000890735,0,0.0,False,,,,50.0,
graph_151660110325,75,15.17117117117117,421,0.5,37,100,10,0.17889259998628404,0.017889259998628403,0,0.0,False,,,,100.0,
graph_151660110325,75,15.17117117117117,421,0.5,37,500,10,0.46634159999666736,0.04663415999966673,0,0.0,False,,,,500.0,
graph_151660110325,75,15.17117117117117,421,0.5,37,1000,10,0.8153953999863006,0.08153953999863006,0,0.0,False,,,,1000.0,
graph_151660110325,75,15.17117117117117,421,0.5,37,2500,10,1.9564759000204504,0.19564759000204504,0,0.0,False,,,,2500.0,
